[SYS] 2025/11/11 - 16:41:56 | initializing token encoders 
[SYS] 2025/11/11 - 17:16:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 17:16:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 17:16:57 | syncing options from database 
[SYS] 2025/11/11 - 17:16:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:16:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:17:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:17:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:17:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:17:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:17:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:17:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:17:57 | syncing options from database 
[SYS] 2025/11/11 - 17:17:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:17:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:18:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:18:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:18:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:18:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:18:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:18:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:18:57 | syncing options from database 
[SYS] 2025/11/11 - 17:18:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:18:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:19:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:19:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:19:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:19:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:19:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:19:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:19:57 | syncing options from database 
[SYS] 2025/11/11 - 17:19:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:19:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:20:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:20:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:20:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:20:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:20:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:20:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:20:57 | syncing options from database 
[SYS] 2025/11/11 - 17:20:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:20:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:21:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:21:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:21:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:21:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:21:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:21:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:21:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 17:21:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 17:21:57 | syncing options from database 
[SYS] 2025/11/11 - 17:21:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:21:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:22:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:22:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:22:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:22:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:22:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:22:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:22:57 | syncing options from database 
[SYS] 2025/11/11 - 17:22:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:22:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:23:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:23:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:23:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:23:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:23:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:23:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:23:57 | syncing options from database 
[SYS] 2025/11/11 - 17:23:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:23:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:24:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:24:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:24:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:24:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:24:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:24:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:24:57 | syncing options from database 
[SYS] 2025/11/11 - 17:24:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:24:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:25:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:25:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:25:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:25:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:25:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:25:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:25:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:25:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:25:57 | syncing options from database 
[SYS] 2025/11/11 - 17:26:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:26:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:26:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:26:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:26:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:26:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:26:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 17:26:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 17:26:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:26:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:26:57 | syncing options from database 
[SYS] 2025/11/11 - 17:27:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:27:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:27:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:27:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:27:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:27:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:27:57 | syncing options from database 
[SYS] 2025/11/11 - 17:27:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:27:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:28:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:28:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:28:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:28:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:28:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:28:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:28:57 | syncing options from database 
[SYS] 2025/11/11 - 17:28:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:28:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:29:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:29:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:29:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:29:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:29:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:29:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:29:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:29:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:29:57 | syncing options from database 
[SYS] 2025/11/11 - 17:30:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:30:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:30:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:30:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:30:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:30:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:30:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:30:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:30:57 | syncing options from database 
[SYS] 2025/11/11 - 17:31:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:31:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:31:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:31:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:31:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:31:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:31:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 17:31:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 17:31:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:31:57 | syncing options from database 
[SYS] 2025/11/11 - 17:31:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:32:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:32:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:32:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:32:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:32:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:32:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:32:57 | syncing options from database 
[SYS] 2025/11/11 - 17:32:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:32:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:33:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:33:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:33:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:33:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:33:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:33:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:33:57 | syncing options from database 
[SYS] 2025/11/11 - 17:33:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:33:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:34:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:34:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:34:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:34:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:34:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:34:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:34:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:34:57 | syncing options from database 
[SYS] 2025/11/11 - 17:34:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:35:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:35:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:35:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:35:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:35:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:35:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:35:57 | syncing options from database 
[SYS] 2025/11/11 - 17:35:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:35:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:36:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:36:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:36:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:36:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:36:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:36:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:36:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 17:36:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 17:36:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:36:57 | syncing options from database 
[SYS] 2025/11/11 - 17:36:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:37:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:37:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:37:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:37:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:37:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:37:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:37:57 | syncing options from database 
[SYS] 2025/11/11 - 17:37:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:37:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:38:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:38:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:38:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:38:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:38:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:38:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:38:57 | syncing options from database 
[SYS] 2025/11/11 - 17:38:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:38:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:39:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:39:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:39:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:39:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:39:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:39:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:39:57 | syncing options from database 
[SYS] 2025/11/11 - 17:39:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:39:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:40:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:40:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:40:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:40:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:40:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:40:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:40:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:40:57 | syncing options from database 
[SYS] 2025/11/11 - 17:40:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:41:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:41:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:41:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:41:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:41:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:41:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:41:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 17:41:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 17:41:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:41:57 | syncing options from database 
[SYS] 2025/11/11 - 17:41:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:42:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:42:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:42:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:42:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:42:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:42:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:42:57 | syncing options from database 
[SYS] 2025/11/11 - 17:42:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:42:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:43:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:43:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:43:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:43:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:43:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:43:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:43:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:43:57 | syncing options from database 
[SYS] 2025/11/11 - 17:43:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:44:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:44:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:44:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:44:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:44:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:44:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:44:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:44:57 | syncing options from database 
[SYS] 2025/11/11 - 17:44:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:45:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:45:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:45:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:45:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:45:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:45:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:45:57 | syncing options from database 
[SYS] 2025/11/11 - 17:45:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:45:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:46:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:46:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:46:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:46:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:46:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:46:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:46:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 17:46:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 17:46:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:46:57 | syncing options from database 
[SYS] 2025/11/11 - 17:46:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:47:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:47:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:47:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:47:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:47:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:47:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:47:57 | syncing options from database 
[SYS] 2025/11/11 - 17:47:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:47:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:48:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:48:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:48:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:48:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:48:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:48:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:48:57 | syncing options from database 
[SYS] 2025/11/11 - 17:48:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:48:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:49:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:49:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:49:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:49:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:49:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:49:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:49:57 | syncing options from database 
[SYS] 2025/11/11 - 17:49:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:49:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:50:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:50:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:50:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:50:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:50:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:50:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:50:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:50:57 | syncing options from database 
[SYS] 2025/11/11 - 17:50:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:51:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:51:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:51:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:51:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:51:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:51:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:51:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 17:51:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 17:51:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:51:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:51:57 | syncing options from database 
[SYS] 2025/11/11 - 17:52:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:52:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:52:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:52:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:52:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:52:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:52:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:52:57 | syncing options from database 
[SYS] 2025/11/11 - 17:52:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:53:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:53:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:53:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:53:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:53:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:53:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:53:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:53:57 | syncing options from database 
[SYS] 2025/11/11 - 17:53:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:54:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:54:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:54:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:54:27 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:54:42 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:54:42 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:54:57 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:54:57 | syncing options from database 
[SYS] 2025/11/11 - 17:54:57 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:55:12 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:55:12 | 任务进度轮询完成 
[SYS] 2025/11/11 - 17:55:27 | 任务进度轮询开始 
[SYS] 2025/11/11 - 17:55:27 | 任务进度轮询完成 
