[SYS] 2025/10/16 - 14:49:36 | initializing token encoders 
[GIN] 2025/10/16 - 16:24:17 | 20251016162401209724000zBdQk4er | 200 | 16.246327209s |             ::1 |    POST /v1/chat/completions
[SYS] 2025/10/16 - 16:24:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:24:22 | 任务进度轮询完成 
[GIN] 2025/10/16 - 16:24:27 | 20251016162427610008000YIPKX9tw | 200 |    3.692042ms |             ::1 |     GET /api/user/self/groups
[GIN] 2025/10/16 - 16:24:27 | 20251016162427609832000Somi1hFK | 200 |    3.965333ms |             ::1 |     GET /api/token/?p=1&size=10
[GIN] 2025/10/16 - 16:24:27 | 20251016162427609827000Z27YSR96 | 200 |    7.436459ms |             ::1 |     GET /api/user/models
[GIN] 2025/10/16 - 16:24:28 | 20251016162428353016000jjZeRUby | 200 |    1.894792ms |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606668&channel=&group=
[GIN] 2025/10/16 - 16:24:28 | 20251016162428376854000cellqDv8 | 200 |     624.791µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606668&channel=&group=
[GIN] 2025/10/16 - 16:24:35 | 20251016162435382104000RkQjXTpV | 200 |       3.379ms |             ::1 |     GET /console/log
[GIN] 2025/10/16 - 16:24:35 | 20251016162435640697000K055ZRWX | 200 |     703.708µs |             ::1 |     GET /api/user/self
[GIN] 2025/10/16 - 16:24:35 | 20251016162435640818000Xm11Ih1f | 200 |       690.5µs |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606675&channel=&group=
[GIN] 2025/10/16 - 16:24:35 | 20251016162435640744000Bd1zQihV | 200 |    1.108167ms |             ::1 |     GET /api/status
[GIN] 2025/10/16 - 16:24:35 | 20251016162435883654000CyIBF31C | 200 |     473.209µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606675&channel=&group=
[GIN] 2025/10/16 - 16:24:35 | 20251016162435883603000GTq196ke | 200 |      584.75µs |             ::1 |     GET /api/user/self
[SYS] 2025/10/16 - 16:24:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:24:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:24:36 | syncing options from database 
[SYS] 2025/10/16 - 16:24:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:24:37 | 任务进度轮询完成 
[GIN] 2025/10/16 - 16:24:37 | 20251016162437789971000sIOhh2Mn | 200 |     473.042µs |             ::1 |     GET /api/user/self/groups
[GIN] 2025/10/16 - 16:24:37 | 20251016162437789952000F4z1rKu5 | 200 |       571.5µs |             ::1 |     GET /api/token/?p=1&size=10
[GIN] 2025/10/16 - 16:24:37 | 20251016162437789893000SSI81N5g | 200 |       3.216ms |             ::1 |     GET /api/user/models
[GIN] 2025/10/16 - 16:24:38 | 202510161624381266730003K5aP8bN | 200 |    1.043083ms |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606678&channel=&group=
[GIN] 2025/10/16 - 16:24:38 | 20251016162438144000000gfkJFt5T | 200 |     467.709µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606678&channel=&group=
[GIN] 2025/10/16 - 16:24:39 | 20251016162439524136000GDrOr7RT | 200 |     521.125µs |             ::1 |     GET /api/data/?username=&start_timestamp=1760516679&end_timestamp=1760606679&default_time=hour
[GIN] 2025/10/16 - 16:24:39 | 20251016162439523073000bdxH7DYy | 200 |    1.722625ms |             ::1 |     GET /api/user/self
[GIN] 2025/10/16 - 16:24:39 | 20251016162439545513000C0GT5TET | 200 |          86µs |             ::1 |     GET /api/uptime/status
[GIN] 2025/10/16 - 16:24:42 | 20251016162442582699000ip72oCBY | 200 |       645.5µs |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606682&channel=&group=
[GIN] 2025/10/16 - 16:24:42 | 20251016162442601927000NosXU6pt | 200 |     575.708µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606682&channel=&group=
[GIN] 2025/10/16 - 16:24:42 | 20251016162442843024000LkmPcdNe | 200 |     451.917µs |             ::1 |     GET /api/user/self/groups
[GIN] 2025/10/16 - 16:24:42 | 20251016162442843011000TegIkQR0 | 200 |      587.75µs |             ::1 |     GET /api/token/?p=1&size=10
[GIN] 2025/10/16 - 16:24:42 | 20251016162442842961000miaxcK3f | 200 |    5.412042ms |             ::1 |     GET /api/user/models
[GIN] 2025/10/16 - 16:24:43 | 20251016162443537282000MrTRKAk8 | 200 |    1.034083ms |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606683&channel=&group=
[GIN] 2025/10/16 - 16:24:43 | 20251016162443555188000cnRyCTM7 | 200 |         539µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760606683&channel=&group=
[SYS] 2025/10/16 - 16:24:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:24:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:25:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:25:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:25:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:25:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:25:36 | syncing options from database 
[SYS] 2025/10/16 - 16:25:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:25:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:25:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:25:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:26:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:26:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:26:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:26:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:26:36 | syncing options from database 
[SYS] 2025/10/16 - 16:26:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:26:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:26:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:26:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:27:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:27:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:27:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:27:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:27:36 | syncing options from database 
[SYS] 2025/10/16 - 16:27:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:27:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:27:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:27:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:28:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:28:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:28:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:28:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:28:36 | syncing options from database 
[SYS] 2025/10/16 - 16:28:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:28:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:28:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:28:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:29:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:29:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:29:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:29:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:29:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:29:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:29:36 | syncing options from database 
[SYS] 2025/10/16 - 16:29:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:29:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:29:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:29:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:30:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:30:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:30:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:30:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:30:36 | syncing options from database 
[SYS] 2025/10/16 - 16:30:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:30:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:30:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:30:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:31:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:31:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:31:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:31:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:31:36 | syncing options from database 
[SYS] 2025/10/16 - 16:31:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:31:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:31:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:31:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:32:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:32:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:32:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:32:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:32:36 | syncing options from database 
[SYS] 2025/10/16 - 16:32:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:32:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:32:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:32:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:33:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:33:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:33:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:33:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:33:36 | syncing options from database 
[SYS] 2025/10/16 - 16:33:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:33:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:33:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:33:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:34:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:34:07 | 任务进度轮询完成 
[GIN] 2025/10/16 - 16:34:15 | 2025101616341598636000jnGuo7wd | 200 |      655.25µs |             ::1 |     GET /console/log
[GIN] 2025/10/16 - 16:34:15 | 20251016163415390830000VWHD4JNR | 200 |     705.625µs |             ::1 |     GET /api/status
[GIN] 2025/10/16 - 16:34:15 | 20251016163415390769000IWQB3JBI | 200 |     893.875µs |             ::1 |     GET /api/user/self
[GIN] 2025/10/16 - 16:34:15 | 20251016163415390828000pMepNKvR | 200 |    2.140458ms |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760607255&channel=&group=
[GIN] 2025/10/16 - 16:34:15 | 20251016163415637463000HRSqTGOu | 200 |     423.917µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760607255&channel=&group=
[GIN] 2025/10/16 - 16:34:15 | 20251016163415637383000pPzS70s1 | 200 |     579.208µs |             ::1 |     GET /api/user/self
[SYS] 2025/10/16 - 16:34:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:34:22 | 任务进度轮询完成 
[INFO] 2025/10/16 - 16:34:34 | 20251016163434931574000tXCIB8YU | 用户 1 额度充足且为无限额度令牌, 信任且不需要预扣费 
[SYS] 2025/10/16 - 16:34:34 | 发送给Coze的工作流请求: {"workflow_id":"7549034632123367451","parameters":{"BOT_USER_INPUT":"唯物主义","input":"唯物主义"}} 
[DEBUG] 2025/10/16 - 16:34:34 | 20251016163434931574000tXCIB8YU | text request body: {"workflow_id":"7549034632123367451","parameters":{"BOT_USER_INPUT":"唯物主义","input":"唯物主义"}} 
[SYS] 2025/10/16 - 16:34:34 | DoRequest called with OriginModelName: coze-workflow 
[SYS] 2025/10/16 - 16:34:34 | Processing as Coze workflow request 
[SYS] 2025/10/16 - 16:34:34 | [OAuth Debug] ChannelOtherSettings: {AzureResponsesVersion: VertexKeyType: CozeAuthType:oauth} 
[SYS] 2025/10/16 - 16:34:34 | [OAuth Debug] CozeAuthType 原始值: 'oauth' 
[SYS] 2025/10/16 - 16:34:34 | [OAuth Debug] 缓存未命中，开始生成新 token 
[SYS] 2025/10/16 - 16:34:34 | [OAuth Debug] JWT 签名成功 (前50字符): eyJhbGciOiJSUzI1NiIsImtpZCI6Im9rQ0UzWE95TXZDeDlwNU... 
[SYS] 2025/10/16 - 16:34:34 | [OAuth Debug] 向 https://api.coze.cn/api/permission/oauth2/token 发送 token 交换请求 
[SYS] 2025/10/16 - 16:34:35 | [OAuth Debug] Token 交换响应状态: 200, 响应体: {"access_token":"czs_hBINs2Zrxmn0iynmpVEObfRbqn3JZAMOVEAwa8UcJg4QtVyMUsVfcPWZv5bigFXLc","expires_in":1760604575,"token_type":"Bearer"} 
[SYS] 2025/10/16 - 16:34:35 | [OAuth Debug] Access token 获取成功 (前20字符): czs_hBINs2Zrxmn0iynm... 
[SYS] 2025/10/16 - 16:34:35 | [OAuth Debug] 准备使用 OAuth token (前20字符): czs_hBINs2Zrxmn0iynm... 
[SYS] 2025/10/16 - 16:34:35 | [OAuth Debug] 设置 Authorization 头 (前30字符): Bearer czs_hBINs2Zrxmn0iynmpVE... 
[SYS] 2025/10/16 - 16:34:35 | DoResponse called with OriginModelName: coze-workflow 
[SYS] 2025/10/16 - 16:34:35 | === cozeWorkflowStreamHandler (标准SSE格式) === 
[SYS] 2025/10/16 - 16:34:35 | [SSE] 原始行: id: 0 
[SYS] 2025/10/16 - 16:34:35 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:34:35 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:34:35 | [SSE] 原始行: data: {"node_is_finish":true,"content_type":"text","node_id":"167454","node_execute_uuid":"bc3b752c-c15a-4502-8569-7b6dc6dda29a","node_seq_id":"0","node_title":"输出","content":"文案生成中...","node_type":"Message"} 
[SYS] 2025/10/16 - 16:34:35 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:34:35 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:34:35 | [SSE] 转发内容: 文案生成中... 
[SYS] 2025/10/16 - 16:34:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:34:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:34:36 | syncing options from database 
[SYS] 2025/10/16 - 16:34:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:34:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:34:43 | [SSE] 原始行: id: 1 
[SYS] 2025/10/16 - 16:34:43 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:34:43 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:34:43 | [SSE] 原始行: data: {"node_seq_id":"0","node_title":"输出_1","content":"开始生成绘图提示词...","node_id":"1033458","node_execute_uuid":"de3789b7-227a-4323-9e77-7aeb868a3984","node_is_finish":true,"content_type":"text","node_type":"Message"} 
[SYS] 2025/10/16 - 16:34:43 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:34:43 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:34:43 | [SSE] 转发内容: 开始生成绘图提示词... 
[SYS] 2025/10/16 - 16:34:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:34:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:35:00 | [SSE] 原始行: id: 2 
[SYS] 2025/10/16 - 16:35:00 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:35:00 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:35:00 | [SSE] 原始行: data: {"node_title":"输出_2","content_type":"text","node_type":"Message","node_seq_id":"0","content":"开始生成图片...","node_id":"1280268","node_execute_uuid":"cee57fde-5c50-46cd-810b-7f2e63229a8e","node_is_finish":true} 
[SYS] 2025/10/16 - 16:35:00 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:35:00 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:35:00 | [SSE] 转发内容: 开始生成图片... 
[SYS] 2025/10/16 - 16:35:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:35:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:35:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:35:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:35:35 | [SSE] 原始行: id: 3 
[SYS] 2025/10/16 - 16:35:35 | [SSE] 原始行: event: PING 
[SYS] 2025/10/16 - 16:35:35 | [SSE] 事件类型: PING 
[SYS] 2025/10/16 - 16:35:35 | [SSE] 原始行: data: {"content":"{}","node_execute_uuid":""} 
[SYS] 2025/10/16 - 16:35:35 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:35:35 | [SSE] 处理事件 PING 
[SYS] 2025/10/16 - 16:35:35 | [SSE] 未知事件类型: PING 
[SYS] 2025/10/16 - 16:35:36 | syncing options from database 
[SYS] 2025/10/16 - 16:35:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:35:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:35:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:35:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:36:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:36:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:36:10 | [SSE] 原始行: id: 4 
[SYS] 2025/10/16 - 16:36:10 | [SSE] 原始行: event: PING 
[SYS] 2025/10/16 - 16:36:10 | [SSE] 事件类型: PING 
[SYS] 2025/10/16 - 16:36:10 | [SSE] 原始行: data: {"content":"{}","node_execute_uuid":""} 
[SYS] 2025/10/16 - 16:36:10 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:36:10 | [SSE] 处理事件 PING 
[SYS] 2025/10/16 - 16:36:10 | [SSE] 未知事件类型: PING 
[SYS] 2025/10/16 - 16:36:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:36:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:36:36 | syncing options from database 
[SYS] 2025/10/16 - 16:36:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:36:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:36:45 | [SSE] 原始行: id: 5 
[SYS] 2025/10/16 - 16:36:45 | [SSE] 原始行: event: PING 
[SYS] 2025/10/16 - 16:36:45 | [SSE] 事件类型: PING 
[SYS] 2025/10/16 - 16:36:45 | [SSE] 原始行: data: {"content":"{}","node_execute_uuid":""} 
[SYS] 2025/10/16 - 16:36:45 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:36:45 | [SSE] 处理事件 PING 
[SYS] 2025/10/16 - 16:36:45 | [SSE] 未知事件类型: PING 
[SYS] 2025/10/16 - 16:36:50 | [SSE] 原始行: id: 6 
[SYS] 2025/10/16 - 16:36:50 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:36:50 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:36:50 | [SSE] 原始行: data: {"node_seq_id":"0","node_type":"Message","node_id":"188891","node_execute_uuid":"8d3b93a6-930c-4ea5-8b5f-82e5fe076df1","content_type":"text","node_is_finish":true,"node_title":"输出_3","content":"文本转音频...\n"} 
[SYS] 2025/10/16 - 16:36:50 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:36:50 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:36:50 | [SSE] 转发内容: 文本转音频...
 
[SYS] 2025/10/16 - 16:36:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:36:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:37:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:37:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:37:08 | [SSE] 原始行: id: 7 
[SYS] 2025/10/16 - 16:37:08 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:37:08 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:37:08 | [SSE] 原始行: data: {"node_is_finish":true,"node_id":"118515","node_execute_uuid":"cc02e9b3-c9cd-4d9e-8aa8-7a45121232b4","node_title":"输出_4","content":"视频编排中，即将完成...","content_type":"text","node_type":"Message","node_seq_id":"0"} 
[SYS] 2025/10/16 - 16:37:08 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:37:08 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:37:08 | [SSE] 转发内容: 视频编排中，即将完成... 
[SYS] 2025/10/16 - 16:37:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:37:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:37:36 | syncing options from database 
[SYS] 2025/10/16 - 16:37:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:37:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:37:40 | [SSE] 原始行: id: 8 
[SYS] 2025/10/16 - 16:37:40 | [SSE] 原始行: event: PING 
[SYS] 2025/10/16 - 16:37:40 | [SSE] 事件类型: PING 
[SYS] 2025/10/16 - 16:37:40 | [SSE] 原始行: data: {"content":"{}","node_execute_uuid":""} 
[SYS] 2025/10/16 - 16:37:40 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:37:40 | [SSE] 处理事件 PING 
[SYS] 2025/10/16 - 16:37:40 | [SSE] 未知事件类型: PING 
[SYS] 2025/10/16 - 16:37:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:37:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行: id: 9 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行: data: {"content_type":"text","node_type":"Message","node_id":"1721779","node_execute_uuid":"e9739951-b18b-4a11-8dc3-e10be0797cef","node_title":"输出_输出结果_1","node_is_finish":true,"node_seq_id":"0","content":"**复制下面地址，使用剪映小助手下载草稿**\n**草稿地址（可立即下载，推荐）**:\n```\nhttps://ts.fyshark.com/#/cozeToJianyin?drafId=https://video-snot-12220.oss-cn-shanghai.aliyuncs.com/2025-10-16/draft/6809ac35-4162-4ca0-b21e-e03b5ba0264b.json\n```\n"} 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:38:04 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 转发内容: **复制下面地址，使用剪映小助手下载... 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行: id: 10 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行: event: Message 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 事件类型: Message 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行: data: {"node_is_finish":true,"content_type":"text","node_type":"End","node_execute_uuid":"","usage":{"token_count":2925,"output_count":917,"input_count":2008},"node_seq_id":"0","node_title":"End","content":"{\"output\":\"https://ts.fyshark.com/#/cozeToJianyin?drafId=https://video-snot-12220.oss-cn-shanghai.aliyuncs.com/2025-10-16/draft/6809ac35-4162-4ca0-b21e-e03b5ba0264b.json\"}","node_id":"900001"} 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:38:04 | [SSE] 处理事件 Message 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 从Message提取Token: input=2008, output=917, total=2925 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 转发内容: {"output":"https://ts.fyshark.com/#/cozeToJianyin?... 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行: id: 11 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行: event: Done 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 事件类型: Done 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行: data: {"debug_url":"https://www.coze.cn/work_flow?execute_id=7561735205024071720\u0026space_id=7549033030220857353\u0026workflow_id=7549034632123367451\u0026execute_mode=2","node_execute_uuid":""} 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 原始行:  
[SYS] 2025/10/16 - 16:38:04 | [SSE] 处理事件 Done 
[SYS] 2025/10/16 - 16:38:04 | [SSE] 最终返回usage: input=2008, output=917, total=2925 
[INFO] 2025/10/16 - 16:38:04 | 20251016163434931574000tXCIB8YU | 预扣费后补扣费：＄0.219376（实际消耗：＄0.219376，预扣费：＄0.000000） 
[INFO] 2025/10/16 - 16:38:04 | 20251016163434931574000tXCIB8YU | record consume log: userId=1, params={"channel_id":8,"prompt_tokens":2008,"completion_tokens":917,"model_name":"coze-workflow","token_name":"1","quota":109688,"content":"","token_id":1,"use_time_seconds":210,"is_stream":true,"group":"default","other":{"admin_info":{"use_channel":["8"]},"cache_ratio":1,"cache_tokens":0,"completion_ratio":1,"frt":-1000,"group_ratio":1,"model_price":-1,"model_ratio":37.5,"user_group_ratio":-1}} 
[GIN] 2025/10/16 - 16:38:04 | 20251016163434931574000tXCIB8YU | 200 |  3m29.370323s |             ::1 |    POST /v1/chat/completions
[SYS] 2025/10/16 - 16:38:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:38:07 | 任务进度轮询完成 
[GIN] 2025/10/16 - 16:38:13 | 20251016163813426752000ZzXVaHgi | 200 |     241.334µs |             ::1 |     GET /console/log
[GIN] 2025/10/16 - 16:38:13 | 20251016163813709295000tupvaz8s | 200 |     691.792µs |             ::1 |     GET /api/status
[GIN] 2025/10/16 - 16:38:13 | 20251016163813709133000r97pjLEo | 200 |    1.145417ms |             ::1 |     GET /api/user/self
[GIN] 2025/10/16 - 16:38:13 | 20251016163813709191000x4pdbHPE | 200 |    1.919917ms |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760607493&channel=&group=
[GIN] 2025/10/16 - 16:38:13 | 20251016163813949691000yr1S0LrU | 200 |     432.917µs |             ::1 |     GET /api/user/self
[GIN] 2025/10/16 - 16:38:13 | 20251016163813949735000QZIUwLUM | 200 |     595.625µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760607493&channel=&group=
[SYS] 2025/10/16 - 16:38:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:38:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:38:36 | syncing options from database 
[SYS] 2025/10/16 - 16:38:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:38:37 | 任务进度轮询完成 
